particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
141,16,,,3844,-13644,200-300,200-300,film,translucent,translucent-brown,,41,intensity.40,d4f1e78d8d4bc280e020c6212b7d15d7,0.851629166,0.7,TRUE,10.06891834,4,TRUE,TRUE,5,4,CCSL_March142022_a_top_100_126-1500016.CSV,CC BY-NC,intensity.40,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,50475480c9b33b6feb4b4fe7039fcf82,10.64638131,primpke et al. 2018,ftir,broodcomb,"polymer, minerals, organic materials",16primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chunk,"institut fr bienenkunde, celle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,"polystyrenes (polyphenylethylenes, -methylstyrene)",0.895640644
142,17,,,3984,-10256,50-100,50-100,fragment,translucent,,,42,intensity.41,168ad6bbe951e5da24840ca141ee33d0,0.778769102,0.7,TRUE,7.392358795,4,TRUE,TRUE,6,4,CCSL_March142022_a_top_100_126-1500017.CSV,CC BY-NC,intensity.41,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,12ea0b73b3d03524785fbaa6c4b09c20,7.136739679,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_7_g10_0,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.913668056
143,18,,,3988,-8392,50-100,50-100,fragment,black,gray,,43,intensity.42,5b0dd79fa633a504d5097262ae528e6a,0.826409488,0.7,TRUE,11.82775753,4,TRUE,TRUE,7,4,CCSL_March142022_a_top_100_126-1500018.CSV,CC BY-NC,intensity.42,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,190e2f0751376348248b2c7d3be255e4,487.5064542,kimmel_center,ftir,amber (baltic; a. nissenbaum),"organic materials, minerals, archeology","./amber (baltic, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2007 9:13,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.98971893
144,19,,,4067,-5490,50-100,50-100,fragment,brown,,,44,intensity.43,1d2d10f86d4dcf340fc39be614c13fb0,0.699311511,0.7,FALSE,7.025457936,4,TRUE,FALSE,8,4,CCSL_March142022_a_top_100_126-1500019.CSV,CC BY-NC,intensity.43,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d9150e763265f779ca0dd9eb8be31f1a,8.236149208,win cowger and sebastian primpke,ftir,pp,"polymer, minerals, organic materials",reflectance_6_h9_0,,,,,,,,,reflectance,,,,,,,,"roscher, lisa; fehres, annika; reisel, lorenz; halbach, maurits; scholz-bttcher, barbara; gerriets, michaela; badewien, thomas h; shiravani, gholamreza; wurpts, andreas; primpke, sebastian; gerdts, gunnar (2021): abundances of large microplastics (l-mp, 500-5000 m) in surface waters of the weser estuary and the german north sea (april 2018). pangaea, https://doi.org/10.1594/pangaea.938143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.929485007
145,20,,,4250,-5350,100-200,100-200,fragment,white ,,,45,intensity.44,b2c045844d84dac75d8c3229375d753a,0.85953311,0.7,TRUE,7.020762414,4,TRUE,TRUE,9,4,CCSL_March142022_a_top_100_126-1500020.CSV,CC BY-NC,intensity.44,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,3c87f03118455c91615d899e5c881f3d,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
146,21,,,4201,-5720,<50,500-600,fiber/filament,translucent,,,46,intensity.45,04d82475ebdc03488aa3bd048e5adf3a,0.853691992,0.7,TRUE,8.569352076,4,TRUE,TRUE,10,4,CCSL_March142022_a_top_100_126-1500021.CSV,CC BY-NC,intensity.45,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d72257595321e2be4eb3968389e9d030,15.54713474,primpke et al. 2018,ftir,cellulose,"polymer, minerals, organic materials",29primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.987008457
147,22,,,4000,-4505,100-200,100-200,film,translucent,,,47,intensity.46,a5d4409e1aafdc15e5def6b2cba387ee,0.827540365,0.7,TRUE,5.114514777,4,TRUE,TRUE,11,4,CCSL_March142022_a_top_100_126-1500022.CSV,CC BY-NC,intensity.46,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,198fab2d45a351243a93033e9c1550dc,6.670444707,aline carvalho,ftir,polypropylene,polymers,polypropylene_88_aline,,,,,,,,,atr,,,,,,"thermo nicolet 670, thermo fisher scientific",,,,,,,,,,,,,,,,4 cm-1,(atr diamond crystal),"400 to 4000 cm-1, applying 8 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atr correction,,,,polyolefins (polyalkenes),plastic,poly(propylene),polyolefins (polyalkenes),0.903104787
148,23,,,4873,-4391,100-200,100-200,fragment,white ,,,48,intensity.47,8cc79e3af239e30f74dbfbe1e1f698f6,0.908327963,0.7,TRUE,24.36543331,4,TRUE,TRUE,12,4,CCSL_March142022_a_top_100_126-1500023.CSV,CC BY-NC,intensity.47,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6d82f95911645734dde5edba23e8835a,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
149,24,,,4835,-4554,<50,600-700,fiber/filament,brown,,,49,intensity.48,30944d57ef199afe08f780b59e563f48,0.803108561,0.7,TRUE,3.74410409,4,FALSE,FALSE,1,5,CCSL_March142022_a_top_100_126-1500024.CSV,CC BY-NC,intensity.48,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,633413eda63934d9fb74b95654c79c1b,8.324069878,win cowger and sebastian primpke,ftir,fibre_cotton_uzbekistan,"polymer, minerals, organic materials",transmission_4_h6_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.865047008
150,25,,,5159,-4750,100-200,100-200,film,translucent,,,50,intensity.49,c4f50652a57db289017e4ba8c46a2c5b,0.809112079,0.7,TRUE,5.323807161,4,TRUE,TRUE,2,5,CCSL_March142022_a_top_100_126-1500025.CSV,CC BY-NC,intensity.49,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,6b4675885445153ef902e390581920f5,10.08671426,"suja sukumaran, thermo fisher scientific",ftir,leaf-plant-,"polymer, minerals, organic materials",35 suja,,,,,,,,,,,omnic correlation: 90,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,organic matter,0.905512656
151,1,,,5338,-4751,50-100,300-400,film,brown,,,51,intensity.50,01753a31301e577c5d672fece8b9f15c,0.830885044,0.7,TRUE,5.769480535,4,TRUE,TRUE,3,5,CCSL_March142022_a_top_100_151-1750001.CSV,CC BY-NC,intensity.50,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4c1d3a8e27cbc9e2182d731ab5a55751,4.501920609,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.977185936
152,2,,,5294,-5114,100-200,300-400,fragment,white ,white-brown,,52,intensity.51,d17f8cae31a6d96f2869bfb81ce34938,0.771742758,0.7,TRUE,5.957842986,4,TRUE,TRUE,4,5,CCSL_March142022_a_top_100_151-1750002.CSV,CC BY-NC,intensity.51,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,15c9c1da9ebca001f0b9800e47185bac,11.48383668,"flopp, de frond et al. 2021",ftir,c11. pink fiber,polymers,c11. pink fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13:07:15,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,8/26/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.973158018
153,3,,,5102,-5221,<50,700-800,fiber/filament,translucent,,,53,intensity.52,45080641d25796f832aa90164d100f86,0.818153113,0.7,TRUE,5.210151753,4,TRUE,TRUE,5,5,CCSL_March142022_a_top_100_151-1750003.CSV,CC BY-NC,intensity.52,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f4034411f5d025011f3e6144b638de4a,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
154,4,,,5101,-5436,100-200,900-1000,fragment,brown,,,54,intensity.53,b2c045844d84dac75d8c3229375d753a,0.825961534,0.7,TRUE,7.652184591,4,TRUE,TRUE,6,5,CCSL_March142022_a_top_100_151-1750004.CSV,CC BY-NC,intensity.53,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,88be147e7b516d78f481c1c1ffc8b5cc,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
155,5,,,5360,-5975,100-200,100-200,film,translucent,,,55,intensity.54,8cc79e3af239e30f74dbfbe1e1f698f6,0.918105565,0.7,TRUE,20.52721937,4,TRUE,TRUE,7,5,CCSL_March142022_a_top_100_151-1750005.CSV,CC BY-NC,intensity.54,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e39f4818048f6a4da603e03b7b468b51,118.4212445,primpke et al. 2018,ftir,poly(vinyl stearate),"polymer, minerals, organic materials",198primpke,,,,,,,,,atr,,https://doi.org/10.1007/s00216-018-1156-x,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powder,"scientific polymer products, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,polyvinylesters,plastic,poly(vinyl stearate),other plastic,0.947346518
156,6,,,5540,-6136,50-100,50-100,fragment,translucent,,,56,intensity.55,b2c045844d84dac75d8c3229375d753a,0.890558198,0.7,TRUE,8.278615447,4,TRUE,TRUE,8,5,CCSL_March142022_a_top_100_151-1750006.CSV,CC BY-NC,intensity.55,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,67d0854a764d9b0ea2de082d8117fd47,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
157,7,,,5852,-6335,300-400,300-400,fragment,brown,,,57,intensity.56,20e7623e4a4ef9243806aba7e9cd0133,0.805969416,0.7,TRUE,4.823682235,4,TRUE,TRUE,9,5,CCSL_March142022_a_top_100_151-1750007.CSV,CC BY-NC,intensity.56,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,fa54b46bf44854009ab6dfc1f618fceb,343.8588661,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279481
158,8,,,5635,-6523,50-100,100-200,fragment,white ,,,58,intensity.57,8b652374b67d0b62bfaf6cce01d1c775,0.839149565,0.7,TRUE,15.26238292,4,TRUE,TRUE,10,5,CCSL_March142022_a_top_100_151-1750008.CSV,CC BY-NC,intensity.57,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,2ada11886597252e63d3f1231f92d5b5,10.48965705,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965028649
159,9,,,5601,-9207,100-200,200-300,film,translucent,,,59,intensity.58,45080641d25796f832aa90164d100f86,0.870083695,0.7,TRUE,5.505121212,4,TRUE,TRUE,11,5,CCSL_March142022_a_top_100_151-1750009.CSV,CC BY-NC,intensity.58,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,16672e405f653ee00ba3345c39bb1003,12.44360513,"flopp, de frond et al. 2021",ftir,cotton 13. yellow fiber,polymers,cotton 13. yellow fiber,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-08,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16:49:34,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,2/13/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.987585685
160,10,,,5578,-18878,<50,500-600,fiber/filament,translucent,,,60,intensity.59,e42f6ddbda160f2a9b764f2a3475ce9e,0.7562546,0.7,TRUE,6.852192944,4,TRUE,TRUE,12,5,CCSL_March142022_a_top_100_151-1750010.CSV,CC BY-NC,intensity.59,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,efa17412d15702226ade4f715ca16e98,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
161,11,,,5587,-20759,100-200,200-300,fragment,translucent,gray,,61,intensity.60,b2c045844d84dac75d8c3229375d753a,0.820061912,0.7,TRUE,10.09841262,4,TRUE,TRUE,1,6,CCSL_March142022_a_top_100_151-1750011.CSV,CC BY-NC,intensity.60,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d92d5363b49a50ca15e536881d7f5684,18.8702294,"flopp, de frond et al. 2021",ftir,c5. pink fiber bundle,polymers,c5. pink fiber bundle,nicolet,,,,thermo fisher scientific corporation,,,,transmittance,transmittance,https://doi.org/10.1021/acs.analchem.1c02549,5.01  $$ nicolet v. 970,1.00E-09,1.928548,nicolet in10 mx,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12:09:57,ratio against background,truncated,elementmultiply or elementdivide,11.18 sec,1,32,1,2,4096,8192,n-b strong;,alk1911898;,,,,,,,,,,7/9/2020,,,,,,,,,mertz;,,,,,,,,,15798.67 cm-1,11.18 sec,,,,,organic matter,not plastic,,organic matter,0.970597704
162,12,,,5697,-21446,50-100,50-100,fragment,white ,,,62,intensity.61,c4ce5060cb642f04458c96e7d1029378,0.662606363,0.7,FALSE,7.135795564,4,TRUE,FALSE,2,6,CCSL_March142022_a_top_100_151-1750012.CSV,CC BY-NC,intensity.61,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,db2395a13ee4697242e15356da9ca98e,10.48910269,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e9_3,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.851999053
163,13,,,5676,-21767,<50,500-600,fiber/filament,translucent,,,63,intensity.62,48ff4e998129661d7a8c72f4f750aa00,0.780120275,0.7,TRUE,3.244216772,4,FALSE,FALSE,3,6,CCSL_March142022_a_top_100_151-1750013.CSV,CC BY-NC,intensity.62,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,4262710b18937bd1ac9160940ac3e642,32.19767393,kimmel_center,ftir,wood (pine fresh),"organic materials, minerals, archeology",./wood (pine fresh).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/2007 19:00:58,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,other material,0.967719567
164,14,,,6062,-21112,<50,400-500,fiber/filament,translucent,,,64,intensity.63,e42f6ddbda160f2a9b764f2a3475ce9e,0.874436028,0.7,TRUE,9.292435948,4,TRUE,TRUE,4,6,CCSL_March142022_a_top_100_151-1750014.CSV,CC BY-NC,intensity.63,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b240854a619012b6555a8726a8ae2108,5.798566739,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",transmission_4_h5_2,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.815313321
165,15,,,6323,-20117,100-200,100-200,film,translucent,,,65,intensity.64,449a4e16004a698f8f88dc9d6aa7ecad,0.696626669,0.7,FALSE,4.418215898,4,TRUE,FALSE,5,6,CCSL_March142022_a_top_100_151-1750015.CSV,CC BY-NC,intensity.64,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,d2ca904ac83904117f4edaffdb2ff2aa,26.03180086,kimmel_center,ftir,ilmenite-ward's-45-e-3330-37-kbr,"organic materials, minerals, archeology",./ilmenite-ward's-45-e-3330-37.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.9285,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/06/2011 11:00:52,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,mineral,0.777737496
166,16,,,6272,-13011,<50,200-300,fiber/filament,translucent,,,66,intensity.65,19f0dfda89b2b7e5c139aff49af138be,0.76680381,0.7,TRUE,5.926156825,4,TRUE,TRUE,6,6,CCSL_March142022_a_top_100_151-1750016.CSV,CC BY-NC,intensity.65,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,b89ce34432a4c204fad09065c7b08462,13.06352502,kimmel_center,ftir,"basalt from qazrin, golan heights","organic materials, minerals, archeology","./basalt from qazrin, golan heights.dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2009 14:23:48,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.905233627
