particle,spectra,target_x,target_y,actual_x,actual_y,size_w,size_l,morphology,color,other_observation,notes,row,object_id,library_id,match_val,match_threshold,good_correlations,signal_to_noise,signal_threshold,good_signal,good_matches,x,y,file_name,license.x,col_id,session_id,file_id,sn,organization,spectrum_type,spectrum_identity,librarytype,spectrumid,owner,rruffid,ideal_chemistry,locality,source,status,url,measured_chemistry,instrument_mode,intensity_units,other_info,jcamp-dx,yfactor,deltax,instrument_used,material_color,citation,brand,item,location,width,depth,particle_massmg,tgoc,tmoc,onset,enthalpyj_g,qa_qc,framework,abbreviation,spectral_resolution,instrument_accessories,wavenumber_range,user_name,region,campaign,state,treatment,analysis,exposure_days,polymer_id,file_legacy,locationdescription,country,lat,lon,spec_hash,x_unit,y_unit,product_id,supplier,specifications,pin_id,orientation,replicate,longest_dimension,license.y,samples,lines,bands,header_offset,data_type,interleave,pixel_size,otherinfo,pressure,temperature,material_form,material_producer,number_of_accumulations,time,ratio_against_background,truncated,elementmultiply_or_elementdivide,collection_length,sample_gain,number_of_background_scans,background_gain,sample_spacing,resolution_points,number_of_fft_points,apodization,bench_serial_number,subtraction_or_addition,baseline_correction,perctransmittance_absorbance,sponsor,grating,hole_sizenm,slitum,filterperc,delays,date,molform,aperture,beamsplitter,detectordiadetport_in_sphere,sphere_diameter,acquisition_mode,scanner_speed,phase_resolution,phase_correction,zerofilling,wavenumber_accuracy,low_pass_filter,switch_gain_on,mw,contact_info,cas_number,material_quality,laser_light_used,total_acquisition_time_s,data_processing_proceedure,level_of_confidence_in_identification,smoother,density,material_class,plastic_or_not,material_class_specific,max_cor_class,max_cor_val
158,8,,,7994,-6169,100-200,100-200,fragment,brown,,,158,V2.82,e08f6c1985ac63197f050aaa63062b19,0.788653,0.7,TRUE,7.114193,4,TRUE,TRUE,13,6,CUES_March242022_a_top_100_151-1740008.CSV,CC BY-NC,V2.82,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,288294e085bdf1419518da83ebe69e24,10.46111,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",reflectance_4_e9_0,,,,,,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.850253
159,9,,,7695,-5609,<50,500-600,fiber/filament,translucent,,,159,V2.83,01753a31301e577c5d672fece8b9f15c,0.812893,0.7,TRUE,4.313701,4,TRUE,TRUE,14,6,CUES_March242022_a_top_100_151-1740009.CSV,CC BY-NC,V2.83,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,7965f5aadb8f142682eebbe86b8c4683,4.501921,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.977186
160,10,,,7868,-5638,100-200,100-200,fragment,translucent,,,160,V2.84,20e7623e4a4ef9243806aba7e9cd0133,0.811497,0.7,TRUE,4.4492,4,TRUE,TRUE,1,7,CUES_March242022_a_top_100_151-1740010.CSV,CC BY-NC,V2.84,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,af1de76b096233cf93ed9f12199a1c41,343.8589,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279
161,11,,,7486,-4558,100-200,100-200,fragment,white ,near edge and diffcult to tell the color,,161,V2.85,9413c57443c07db2229da4f8d90a5db3,0.72729,0.7,TRUE,6.467887,4,TRUE,TRUE,2,7,CUES_March242022_a_top_100_151-1740011.CSV,CC BY-NC,V2.85,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f35ccbdf0c0bfad10e0409c7367935db,175.1432,kimmel_center,ftir,amber (chiapas; dominican republic),"organic materials, minerals, archeology","./amber (chiapas, dominican republic; a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,mineral,not plastic,,other material,0.980601
162,12,,,8100,-8080,50-100,100-200,fragment,brown,,,162,V2.86,9585a33ec2305b520765d8fb4b15f119,0.8716,0.7,TRUE,8.280716,4,TRUE,TRUE,3,7,CUES_March242022_a_top_100_151-1740012.CSV,CC BY-NC,V2.86,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,c87238db5bdfdee9a4a184ce5274822b,17.33096,win cowger and sebastian primpke,ftir,fur_lama,"polymer, minerals, organic materials",transmission_5_d2_3,,,,,awi,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,fur,fur_lama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.962868
163,13,,,8843,-6885,50-100,100-200,fragment,brown,white-brown,,163,V2.87,3d73ca28eed427250d5e3405114f50f6,0.865701,0.7,TRUE,6.386977,4,TRUE,TRUE,4,7,CUES_March242022_a_top_100_151-1740013.CSV,CC BY-NC,V2.87,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,fce6bca7be638e6bab7ab9ac4107cc13,6.655412,usda,ftir,soil,soil,107710xs01_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.987309
164,14,,,9340,-7856,100-200,100-200,fragment,white ,translucent-white,,164,V2.88,8b652374b67d0b62bfaf6cce01d1c775,0.896545,0.7,TRUE,14.21329,4,TRUE,TRUE,5,7,CUES_March242022_a_top_100_151-1740014.CSV,CC BY-NC,V2.88,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,972f47689bfe93ae34ce980f03d247de,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
165,15,,,9481,-7909,50-100,300-400,fragment,white ,,,165,V2.89,679cbeecfe6ca6c0b6538be74664ceb2,0.887679,0.7,TRUE,6.349597,4,TRUE,TRUE,6,7,CUES_March242022_a_top_100_151-1740015.CSV,CC BY-NC,V2.89,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f5819dea98faed83b89be75c63c640d5,4.59881,win cowger and sebastian primpke,ftir,fibre_poplar_down,"polymer, minerals, organic materials",reflectance_5_a10_2,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_poplar_down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.988249
166,16,,,9687,-7777,100-200,100-200,fragment,brown,translucent-brown,,166,V2.90,20e7623e4a4ef9243806aba7e9cd0133,0.81815,0.7,TRUE,3.148498,4,FALSE,FALSE,7,7,CUES_March242022_a_top_100_151-1740016.CSV,CC BY-NC,V2.90,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,a8e9da8a09405ccc93c8a851a64d9809,343.8589,kimmel_center,ftir,wood fossil (untreated) cave of letters 3916,"organic materials, minerals, archeology",./wood fossil (untreated) cave of letters 3916.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2007 18:24:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989279
167,17,,,9826,-9326,100-200,400-500,fragment,brown,,,167,V2.91,df48dfe89390c343ccb8c83d2fcea8e0,0.722107,0.7,TRUE,4.449648,4,TRUE,TRUE,8,7,CUES_March242022_a_top_100_151-1740017.CSV,CC BY-NC,V2.91,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f85ab9c0f07ee2e07381234a96e36699,170.3206,kimmel_center,ftir,collagen (bone fossil 8),"organic materials, minerals, archeology",./collagen (bone fossil insoluble 8).dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/01/2007 09:21:56,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.989134
168,18,,,9983,-10901,50-100,100-200,fragment,brown,translucent-brown,,168,V2.92,8b652374b67d0b62bfaf6cce01d1c775,0.893284,0.7,TRUE,16.81,4,TRUE,TRUE,9,7,CUES_March242022_a_top_100_151-1740018.CSV,CC BY-NC,V2.92,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,f4ab62d768bc81e0c515bfc7940d75fa,10.48966,win cowger and sebastian primpke,ftir,tomato skin,"polymer, minerals, organic materials",transmission_4_e8_3,,,,,,,,,transmission,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.965029
169,19,,,10339,-12332,<50,100-200,fiber/filament,translucent,,,169,V2.93,85a3c49c4e53fb7c3aeb8cf7d36c23dc,0.663119,0.7,FALSE,7.312422,4,TRUE,FALSE,10,7,CUES_March242022_a_top_100_151-1740019.CSV,CC BY-NC,V2.93,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,54d362ac388fc562fe07edbe0c0d895a,3.583706,win cowger and sebastian primpke,ftir,fibre_cotton_us_pima,"polymer, minerals, organic materials",reflectance_4_h5_3,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_cotton_us_pima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.983438
170,20,,,9885,-8807,100-200,100-200,fragment,white ,near edge,,170,V2.94,df0424380ded77d13bdcc87cc5d0b325,0.849972,0.7,TRUE,13.19051,4,TRUE,TRUE,11,7,CUES_March242022_a_top_100_151-1740020.CSV,CC BY-NC,V2.94,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e5bf003f6db05e1369100328f01d2d89,17.93041,kimmel_center,ftir,egg yolk,"organic materials, minerals, archeology",./egg yolk.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,organic matter,not plastic,,polyamides (polylactams),0.913833
171,21,,,10782,-12914,50-100,100-200,fragment,brown,near edge,,171,V2.95,14e993d9395cca39f9f663f9c38669e9,0.765229,0.7,TRUE,4.10355,4,TRUE,TRUE,12,7,CUES_March242022_a_top_100_151-1740021.CSV,CC BY-NC,V2.95,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,e832e152df23c4ebbc1426d002a5b804,6.406955,usda,ftir,soil,soil,73641xs04_usda,,,,,,,,,reflection,,,,,,bruker vertex-70 with hts-xt,,,,,,,,,,,,,,,,4 cm-1,cooled detector,"600 to 4000 cm1, applying 32 scans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,other material,0.988919
172,22,,,10925,-12919,<50,200-300,fiber/filament,translucent,near edge and diffcult to tell the color,,172,V2.96,9c89ac3199ea3feb89470490b9547695,0.862921,0.7,TRUE,5.599747,4,TRUE,TRUE,13,7,CUES_March242022_a_top_100_151-1740022.CSV,CC BY-NC,V2.96,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,0ac2fc3264e3ed41b17859aeb44e47a7,3.79458,win cowger and sebastian primpke,ftir,fibre_indian_raw_cotton,"polymer, minerals, organic materials",reflectance_4_h8_0,,,,,awi,,,,reflectance,,,,,,,,cowger et al. 'high throughput ftir analysis of macro and microplastics with plate readers' in prep,,,,,,,,,,,,plant fibre,fibre_indian_raw_cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faserinstitut bremen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,organic matter,not plastic,,organic matter,0.987149
173,23,,,10479,-15460,100-200,100-200,fragment,translucent,,,173,V2.97,bcf64f6540bb41ac7875084dac070af2,0.772554,0.7,TRUE,22.35965,4,TRUE,TRUE,14,7,CUES_March242022_a_top_100_151-1740023.CSV,CC BY-NC,V2.97,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,1b309650ba69bafc2f723b6b51c2d205,29.45111,kimmel_center,ftir,polyester for blocks,"organic materials, minerals, archeology",./polyesther ashkelon block.dx kimmel,unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/02/2011 14:54:02,,,,,,,,,,,,,,,,,,,,,,,,polyesters,plastic,,other plastic,0.870163
174,24,,,10814,-15484,50-100,50-100,fragment,translucent,near edge and diffcult to tell the color,,174,V2.98,f810103e05c75bbbc7a9180214e5051e,0.697358,0.7,FALSE,2.647726,4,FALSE,FALSE,1,8,CUES_March242022_a_top_100_151-1740024.CSV,CC BY-NC,V2.98,bd642a3cea4aa3840a4315f2642c3cae/9fb8439a1a35efb2ddfa4e64815c4261,ef656c48827ba360e165a20370a693f5,34.55025,kimmel_center,ftir,"fulvic acid (soli masmia, israel; a. nissenbaum)","organic materials, minerals, archeology","./fulvic acid (soli masmia, israel, a. nissenbaum).dx kimmel",unknown,,,,unknown,,,,absorbance,absorbance,"absorbance of natural & biogenic material of archeological interest. collected and provided by prof. steven weiner from kimmel center for archaeological science, weizmann institute of science, israel",5.01  $$ datafile exported by spectragryph v.1.2.15,1,-1.92847,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,########,,,,,,,,,,,,,,,,,,,,,,,,other material,not plastic,,organic matter,0.96772
